,name,start_time,end_time,target
695,M2BS04PA,6.2,7.2,1
696,M2BS04PA,7.4,8.4,1
697,M2BS04PA,8.6,9.6,0
698,M2BS04PA,9.8,10.8,1
699,M2BS04PA,11.0,12.0,0
700,M2BS04PA,12.2,13.2,1
701,M1BJNRP1,0.2,1.2,0
702,M1BJNRP1,1.4,2.4,0
703,M1BJNRP1,2.6,3.6,0
704,M1BJNRP1,3.8,4.8,1
705,M1BJNRP1,5.0,6.0,0
706,M1BJNRP1,6.2,7.2,1
707,M1BJNRP1,7.4,8.4,1
708,M1BJNRP1,8.6,9.6,0
709,M1BJNRP1,9.8,10.8,1
710,M1BJNRP1,11.0,12.0,0
711,M1BJNRP1,12.2,13.2,1
712,M1BJNRP1,13.4,14.4,1
713,M1BJNRP1,14.6,15.6,0
714,M1BJNRP1,15.8,16.8,0
715,M1BJNRP1,17.0,18.0,1
716,M1BJNRP1,18.2,19.2,1
717,M1BJNRP1,19.4,20.4,0
718,M1BJNRP1,20.6,21.6,1
719,M1BJNRP1,21.8,22.8,0
720,M1BJNRP1,23.0,24.0,0
721,M1BS33P4,0.2,1.2,0
722,M1BS33P4,1.4,2.4,0
723,M1BS33P4,2.6,3.6,0
724,M1BS33P4,3.8,4.8,1
725,M1BS33P4,5.0,6.0,0
726,M1BS33P4,6.2,7.2,1
727,M1BS33P4,7.4,8.4,1
728,M1BS33P4,8.6,9.6,0
729,M1BS33P4,9.8,10.8,1
730,M1BS33P4,11.0,12.0,0
731,M1BS33P4,12.2,13.2,1
732,M1BS33P4,13.4,14.4,1
733,M1BS33P4,14.6,15.6,0
734,M1BS33P4,15.8,16.8,0
735,M1BS33P4,17.0,18.0,1
736,M1BS33P4,18.2,19.2,1
737,M1BS33P4,19.4,20.4,0
738,M1BS33P4,20.6,21.6,1
739,M1BS33P4,21.8,22.8,0
740,M1BS33P4,23.0,24.0,0
741,M1BS33P4,24.2,25.2,0
742,M1BS33P4,25.4,26.4,1
743,M1BS33P4,26.6,27.6,0
744,M1BS33P4,27.8,28.8,1
745,M1BS33P4,29.0,30.0,0
746,M1BS33P4,30.2,31.2,0
747,M1BS33P4,31.4,32.4,1
748,M1BS33P4,32.6,33.6,1
749,F2BS17P5,0.2,1.2,0
750,F2BS17P5,1.4,2.4,0
751,F2BS17P5,2.6,3.6,0
752,F2BS17P5,3.8,4.8,1
753,F2BS17P5,5.0,6.0,0
754,F2BS17P5,6.2,7.2,1
755,F2BS17P5,7.4,8.4,1
756,F2BS17P5,8.6,9.6,0
757,F2BS17P5,9.8,10.8,1
758,F2BS17P5,11.0,12.0,0
759,F2BS17P5,12.2,13.2,1
760,F2BS17P5,13.4,14.4,1
761,F2BS17P5,14.6,15.6,0
762,F2BS17P5,15.8,16.8,0
763,F2BS17P5,17.0,18.0,1
764,F2BS17P5,18.2,19.2,1
765,F2BS17P5,19.4,20.4,0
766,F2BS17P5,20.6,21.6,1
767,F2BS17P5,21.8,22.8,0
768,F2BS17P5,23.0,24.0,0
769,F2BS17P5,24.2,25.2,0
770,F2BS17P5,25.4,26.4,1
771,F2BS17P5,26.6,27.6,0
772,F2BS17P5,27.8,28.8,1
773,F2BS17P5,29.0,30.0,0
774,M2BS22P4,0.2,1.2,0
775,M2BS22P4,1.4,2.4,0
776,M2BS22P4,2.6,3.6,0
777,M2BS22P4,3.8,4.8,1
778,M2BS22P4,5.0,6.0,0
779,M2BS22P4,6.2,7.2,1
780,M2BS22P4,7.4,8.4,1
781,M2BS22P4,8.6,9.6,0
782,M2BS22P4,9.8,10.8,1
783,M2BS22P4,11.0,12.0,0
784,M2BS22P4,12.2,13.2,1
785,M2BS22P4,13.4,14.4,1
786,M2BS22P4,14.6,15.6,0
787,M2BS22P4,15.8,16.8,0
788,M2BS22P4,17.0,18.0,1
789,M2BS22P4,18.2,19.2,1
790,M2BS22P4,19.4,20.4,0
791,M2BS22P4,20.6,21.6,1
792,M2BS22P4,21.8,22.8,0
793,M2BS22P4,23.0,24.0,0
794,M2BS22P4,24.2,25.2,0
795,M2BS22P4,25.4,26.4,1
796,F2BS31P6,0.2,1.2,0
797,F2BS31P6,1.4,2.4,0
798,F2BS31P6,2.6,3.6,0
799,F2BS31P6,3.8,4.8,1
800,F2BS31P6,5.0,6.0,0
801,F2BS31P6,6.2,7.2,1
802,F2BS31P6,7.4,8.4,1
803,F2BS31P6,8.6,9.6,0
804,F2BS31P6,9.8,10.8,1
805,M2BS04P7,0.2,1.2,0
806,M2BS04P7,1.4,2.4,0
807,M2BS04P7,2.6,3.6,0
808,M2BS04P7,3.8,4.8,1
809,M2BS04P7,5.0,6.0,0
810,M2BS04P7,6.2,7.2,1
811,M2BS04P7,7.4,8.4,1
812,M2BS04P7,8.6,9.6,0
813,F2BS08P2,0.2,1.2,0
814,F2BS08P2,1.4,2.4,0
815,F2BS08P2,2.6,3.6,0
816,F2BS08P2,3.8,4.8,1
817,F2BS08P2,5.0,6.0,0
818,F2BS08P2,6.2,7.2,1
819,F2BS08P2,7.4,8.4,1
820,F2BS08P2,8.6,9.6,0
821,F2BS08P2,9.8,10.8,1
822,F2BS08P2,11.0,12.0,0
823,F2BS08P2,12.2,13.2,1
824,F2BS08P2,13.4,14.4,1
825,F2BS08P2,14.6,15.6,0
826,F2BS08P2,15.8,16.8,0
827,F2BS08P2,17.0,18.0,1
828,F2BS08P2,18.2,19.2,1
829,F2BS08P2,19.4,20.4,0
830,F2BS08P2,20.6,21.6,1
831,F2BS08P2,21.8,22.8,0
832,F2BS08P2,23.0,24.0,0
833,F2BTROP4,0.2,1.2,0
834,F2BTROP4,1.4,2.4,0
835,F2BTROP4,2.6,3.6,0
836,F2BTROP4,3.8,4.8,1
837,F2BTROP4,5.0,6.0,0
838,F2BTROP4,6.2,7.2,1
839,F2BTROP4,7.4,8.4,1
840,F2BTROP4,8.6,9.6,0
841,F2BTROP4,9.8,10.8,1
842,F2BTROP4,11.0,12.0,0
843,F2BTROP4,12.2,13.2,1
844,F2BTROP4,13.4,14.4,1
845,F2BTROP4,14.6,15.6,0
846,F2BTROP4,15.8,16.8,0
847,F2BTROP4,17.0,18.0,1
848,F2BTROP4,18.2,19.2,1
849,F2BTROP4,19.4,20.4,0
850,F2BTROP4,20.6,21.6,1
851,M1BS17P5,0.2,1.2,0
852,M1BS17P5,1.4,2.4,0
853,M1BS17P5,2.6,3.6,0
854,M1BS17P5,3.8,4.8,1
855,M1BS17P5,5.0,6.0,0
856,M1BS17P5,6.2,7.2,1
857,M1BS17P5,7.4,8.4,1
858,M2BS20P6,0.2,1.2,0
859,M2BS20P6,1.4,2.4,0
860,M2BS20P6,2.6,3.6,0
861,M2BS20P6,3.8,4.8,1
862,M2BS20P6,5.0,6.0,0
863,M2BS20P6,6.2,7.2,1
864,M2BS20P6,7.4,8.4,1
865,M2BS20P6,8.6,9.6,0
866,M2BS20P6,9.8,10.8,1
867,M2BS20P6,11.0,12.0,0
868,M2BS20P6,12.2,13.2,1
869,M2BS20P6,13.4,14.4,1
870,M2BS20P6,14.6,15.6,0
871,M2BS20P6,15.8,16.8,0
872,M2BS20P6,17.0,18.0,1
873,M2BS20P6,18.2,19.2,1
874,M2BS20P6,19.4,20.4,0
875,M2BS20P6,20.6,21.6,1
876,M2BS20P6,21.8,22.8,0
877,M2BS20P6,23.0,24.0,0
878,M2BS20P6,24.2,25.2,0
879,M2BS20P6,25.4,26.4,1
880,M2BS20P6,26.6,27.6,0
881,M2BS20P6,27.8,28.8,1
882,M2BS20P6,29.0,30.0,0
883,M2BS20P6,30.2,31.2,0
884,M2BS20P6,31.4,32.4,1
885,M2BS20P6,32.6,33.6,1
886,M2BS20P6,33.8,34.8,0
887,M2BS20P6,35.0,36.0,0
888,M2BS20P6,36.2,37.2,0
889,M2BS20P6,37.4,38.4,0
890,M2BS20P6,38.6,39.6,0
891,M2BS20P6,39.8,40.8,0
892,M2BS20P6,41.0,42.0,0
893,M2BS20P6,42.2,43.2,0
894,M2BS20P6,43.4,44.4,0
895,M2BS20P6,44.6,45.6,0
896,M2BS06P5,0.2,1.2,0
897,M2BS06P5,1.4,2.4,0
898,M2BS06P5,2.6,3.6,0
899,M2BS06P5,3.8,4.8,1
900,M2BS06P5,5.0,6.0,0
901,M2BS06P5,6.2,7.2,1
902,M2BS06P5,7.4,8.4,1
903,F2BS33P4,0.2,1.2,0
904,F2BS33P4,1.4,2.4,0
905,F2BS33P4,2.6,3.6,0
906,F2BS33P4,3.8,4.8,1
907,F2BS33P4,5.0,6.0,0
908,F2BS33P4,6.2,7.2,1
909,F2BS33P4,7.4,8.4,1
910,F2BS33P4,8.6,9.6,0
911,F2BS33P4,9.8,10.8,1
912,F2BS33P4,11.0,12.0,0
913,F2BS33P4,12.2,13.2,1
914,F2BS33P4,13.4,14.4,1
915,F2BS33P4,14.6,15.6,0
916,F2BS33P4,15.8,16.8,0
917,F2BS33P4,17.0,18.0,1
918,F2BS33P4,18.2,19.2,1
919,F2BS33P4,19.4,20.4,0
920,F2BS33P4,20.6,21.6,1
921,F2BS33P4,21.8,22.8,0
922,F2BS33P4,23.0,24.0,0
923,F2BS33P4,24.2,25.2,0
924,F2BS33P4,25.4,26.4,1
925,F2BS33P4,26.6,27.6,0
926,F2BS33P4,27.8,28.8,1
927,F2BS33P4,29.0,30.0,0
928,F1AS16P2,0.2,1.2,0
929,F1AS16P2,1.4,2.4,0
930,F1AS16P2,2.6,3.6,0
931,F1AS16P2,3.8,4.8,1
932,F1AS16P2,5.0,6.0,0
933,F1AS16P2,6.2,7.2,1
934,F1AS16P2,7.4,8.4,1
935,F1AS16P2,8.6,9.6,0
936,F1AS16P2,9.8,10.8,1
937,F1AS16P2,11.0,12.0,0
938,F1AS16P2,12.2,13.2,1
939,F1AS16P2,13.4,14.4,1
940,F1AS16P2,14.6,15.6,0
941,F1AS16P2,15.8,16.8,0
942,F1AS30P1,0.2,1.2,0
943,F1AS30P1,1.4,2.4,0
944,F1AS30P1,2.6,3.6,0
945,M2BS13P9,0.2,1.2,0
946,M2BS13P9,1.4,2.4,0
947,M2BS13P9,2.6,3.6,0
948,M2BS13P9,3.8,4.8,1
949,M2BS13P9,5.0,6.0,0
950,M2BS13P9,6.2,7.2,1
951,M2BS13P9,7.4,8.4,1
952,M2BS13P9,8.6,9.6,0
953,M2BS13P9,9.8,10.8,1
954,M2BS13P9,11.0,12.0,0
955,F2BS13P1,0.2,1.2,0
956,F2BS13P1,1.4,2.4,0
957,F2BS13P1,2.6,3.6,0
958,F2BS13P1,3.8,4.8,1
959,F2BS13P1,5.0,6.0,0
960,F2BS13P1,6.2,7.2,1
961,F2BS13P1,7.4,8.4,1
962,F2BS13P1,8.6,9.6,0
963,F2BS13P1,9.8,10.8,1
964,F2BS13P1,11.0,12.0,0
965,F2BS13P1,12.2,13.2,1
966,F2BS13P1,13.4,14.4,1
967,F2BS13P1,14.6,15.6,0
968,F2BS13P1,15.8,16.8,0
969,F2BS13P1,17.0,18.0,1
970,F2BS13P1,18.2,19.2,1
971,F2BS13P1,19.4,20.4,0
972,F2BS13P1,20.6,21.6,1
973,F2BS13P1,21.8,22.8,0
974,M1BS28P7,0.2,1.2,0
975,M1BS28P7,1.4,2.4,0
976,M1BS28P7,2.6,3.6,0
977,M1BS28P7,3.8,4.8,1
978,M1BS28P7,5.0,6.0,0
979,M1BS28P7,6.2,7.2,1
980,F1AS32P3,0.2,1.2,0
981,F1AS32P3,1.4,2.4,0
982,F1AS32P3,2.6,3.6,0
983,F1AS32P3,3.8,4.8,1
984,F1AS32P3,5.0,6.0,0
985,F1AS32P3,6.2,7.2,1
986,F1AS32P3,7.4,8.4,1
987,F1AS32P3,8.6,9.6,0
988,F1AS32P3,9.8,10.8,1
989,F1AS32P3,11.0,12.0,0
990,F1AS32P3,12.2,13.2,1
991,F1AS32P3,13.4,14.4,1
992,F1AS32P3,14.6,15.6,0
993,F1AS32P3,15.8,16.8,0
994,F1AS32P3,17.0,18.0,1
995,F1AS32P3,18.2,19.2,1
996,F1AS32P3,19.4,20.4,0
997,F1AS32P3,20.6,21.6,1
998,F1AS32P3,21.8,22.8,0
999,F1AS32P3,23.0,24.0,0
1000,M1BS28PA,0.2,1.2,0
1001,M1BS28PA,1.4,2.4,0
1002,M1BS28PA,2.6,3.6,0
1003,M1BS28PA,3.8,4.8,1
1004,M1BS28PA,5.0,6.0,0
1005,M1BS28PA,6.2,7.2,1
1006,M1BS28PA,7.4,8.4,1
1007,M1BS28PA,8.6,9.6,0
1008,M1BS28PA,9.8,10.8,1
1009,M1BS28PA,11.0,12.0,0
1010,M1BS28PA,12.2,13.2,1
1011,F1AS09P5,0.2,1.2,0
1012,F1AS09P5,1.4,2.4,0
1013,F1AS09P5,2.6,3.6,0
1014,F1AS09P5,3.8,4.8,1
1015,F1AS09P5,5.0,6.0,0
1016,F1AS09P5,6.2,7.2,1
1017,F1AS09P5,7.4,8.4,1
1018,F1AS09P5,8.6,9.6,0
1019,F1AS09P5,9.8,10.8,1
1020,F1AS09P5,11.0,12.0,0
1021,F1AS09P5,12.2,13.2,1
1022,M2BRRLP3,0.2,1.2,0
1023,M2BRRLP3,1.4,2.4,0
1024,M2BRRLP3,2.6,3.6,0
1025,M2BRRLP3,3.8,4.8,1
1026,M2BRRLP3,5.0,6.0,0
1027,M2BRRLP3,6.2,7.2,1
1028,M2BRRLP3,7.4,8.4,1
1029,M2BRRLP3,8.6,9.6,0
1030,M2BRRLP3,9.8,10.8,1
1031,M2BRRLP3,11.0,12.0,0
1032,M2BRRLP3,12.2,13.2,1
1033,M2BRRLP3,13.4,14.4,1
1034,M2BRRLP3,14.6,15.6,0
1035,M2BRRLP3,15.8,16.8,0
1036,M2BRRLP3,17.0,18.0,1
1037,M2BRRLP3,18.2,19.2,1
1038,M2BRRLP3,19.4,20.4,0
1039,M2BRRLP3,20.6,21.6,1
1040,M2BRRLP3,21.8,22.8,0
1041,M2BRRLP3,23.0,24.0,0
1042,M2BRRLP3,24.2,25.2,0
1043,M2BRRLP3,25.4,26.4,1
1044,M2BRRLP3,26.6,27.6,0
1045,M2BRRLP3,27.8,28.8,1
1046,M2BRRLP3,29.0,30.0,0
1047,M2BRRLP3,30.2,31.2,0
1048,M2BRRLP3,31.4,32.4,1
1049,M1BS35P2,0.2,1.2,0
1050,M1BS35P2,1.4,2.4,0
1051,M1BS35P2,2.6,3.6,0
1052,M1BS35P2,3.8,4.8,1
1053,M1BS35P2,5.0,6.0,0
1054,M1BS35P2,6.2,7.2,1
1055,M1BS35P2,7.4,8.4,1
1056,M1BS35P2,8.6,9.6,0
1057,M1BS35P2,9.8,10.8,1
1058,M1BS35P2,11.0,12.0,0
1059,M1BS35P2,12.2,13.2,1
1060,M1BS35P2,13.4,14.4,1
1061,M1BS13P1,0.2,1.2,0
1062,M1BS13P1,1.4,2.4,0
1063,M1BS13P1,2.6,3.6,0
1064,M1BS13P1,3.8,4.8,1
1065,M1BS13P1,5.0,6.0,0
1066,M1BS13P1,6.2,7.2,1
1067,M1BS13P1,7.4,8.4,1
1068,M1BS13P1,8.6,9.6,0
1069,M1BS13P1,9.8,10.8,1
1070,M1BS13P1,11.0,12.0,0
1071,M1BS13P1,12.2,13.2,1
1072,M1BS13P1,13.4,14.4,1
1073,M1BS13P1,14.6,15.6,0
1074,M1BS13P1,15.8,16.8,0
1075,M1BS13P1,17.0,18.0,1
1076,M1BS13P1,18.2,19.2,1
1077,M1BS13P1,19.4,20.4,0
1078,M1BS13P1,20.6,21.6,1
1079,M1BS13P1,21.8,22.8,0
1080,M1BS13P1,23.0,24.0,0
1081,M1BS13P1,24.2,25.2,0
1082,M1BS13P1,25.4,26.4,1
1083,M1BS13P1,26.6,27.6,0
1084,M1BS13P1,27.8,28.8,1
1085,M1BS13P1,29.0,30.0,0
1086,M1BS13P1,30.2,31.2,0
1087,M1BS13P1,31.4,32.4,1
1088,M1BS13P1,32.6,33.6,1
1089,M1BS13P1,33.8,34.8,0
1090,M1BS13P1,35.0,36.0,0
1091,M1BS13P1,36.2,37.2,0
1092,M1BS13P1,37.4,38.4,0
1093,M1BS13P1,38.6,39.6,0
1094,M1BS13P1,39.8,40.8,0
1095,M1BS13P1,41.0,42.0,0
1096,M1BS13P1,42.2,43.2,0
1097,M1BS13P1,43.4,44.4,0
1098,M1BS13P1,44.6,45.6,0
1099,M1BS13P1,45.8,46.8,0
1100,M1BS13P1,47.0,48.0,0
1101,M1BS13P1,48.2,49.2,0
1102,M1BS13P1,49.4,50.4,0
1103,M2BS02P1,0.2,1.2,0
1104,M2BS02P1,1.4,2.4,0
1105,M2BS02P1,2.6,3.6,0
1106,M2BS02P1,3.8,4.8,1
1107,M2BS02P1,5.0,6.0,0
1108,M2BS02P1,6.2,7.2,1
1109,M2BS02P1,7.4,8.4,1
1110,M2BS02P1,8.6,9.6,0
1111,M2BS02P1,9.8,10.8,1
1112,M2BS02P1,11.0,12.0,0
1113,M2BS02P1,12.2,13.2,1
1114,M2BS02P1,13.4,14.4,1
1115,M2BS02P1,14.6,15.6,0
1116,M2BS02P1,15.8,16.8,0
1117,M2BS02P1,17.0,18.0,1
1118,M2BS02P1,18.2,19.2,1
1119,M2BS02P1,19.4,20.4,0
1120,M2BS02P1,20.6,21.6,1
1121,M2BS02P1,21.8,22.8,0
1122,M2BS02P1,23.0,24.0,0
1123,M2BS02P1,24.2,25.2,0
1124,M2BS02P1,25.4,26.4,1
1125,M2BS02P1,26.6,27.6,0
1126,M2BS02P1,27.8,28.8,1
1127,M2BS02P1,29.0,30.0,0
1128,M2BS02P1,30.2,31.2,0
1129,M2BS02P1,31.4,32.4,1
1130,F2BS11P3,0.2,1.2,0
1131,F2BS11P3,1.4,2.4,0
1132,F2BS11P3,2.6,3.6,0
1133,F2BS11P3,3.8,4.8,1
1134,F2BS11P3,5.0,6.0,0
1135,F2BS11P3,6.2,7.2,1
1136,F2BS11P3,7.4,8.4,1
1137,F2BS11P3,8.6,9.6,0
1138,F2BS11P3,9.8,10.8,1
1139,F2BS11P3,11.0,12.0,0
1140,F2BS11P3,12.2,13.2,1
1141,F2BS11P3,13.4,14.4,1
1142,F2BS11P3,14.6,15.6,0
1143,F2BS11P3,15.8,16.8,0
1144,F2BS11P3,17.0,18.0,1
1145,F2BS11P3,18.2,19.2,1
1146,F2BS11P3,19.4,20.4,0
1147,F2BS11P3,20.6,21.6,1
1148,F2BS11P3,21.8,22.8,0
1149,F2BS11P3,23.0,24.0,0
1150,F2BS11P3,24.2,25.2,0
1151,F2BS11P3,25.4,26.4,1
1152,F2BS11P3,26.6,27.6,0
1153,F2BS11P3,27.8,28.8,1
1154,F2BS11P3,29.0,30.0,0
1155,F2BS11P3,30.2,31.2,0
1156,F2BS11P3,31.4,32.4,1
1157,F2BS11P3,32.6,33.6,1
1158,F2BS11P3,33.8,34.8,0
1159,F2BS11P3,35.0,36.0,0
1160,F2BS11P3,36.2,37.2,0
1161,F2BS11P3,37.4,38.4,0
1162,F2BS11P3,38.6,39.6,0
1163,F2BS11P3,39.8,40.8,0
1164,F2BS11P3,41.0,42.0,0
1165,F2BS11P3,42.2,43.2,0
1166,F2BS11P3,43.4,44.4,0
1167,F2BS11P3,44.6,45.6,0
1168,F2BS11P3,45.8,46.8,0
1169,F2BS11P3,47.0,48.0,0
1170,F2BS11P3,48.2,49.2,0
1171,F2BS11P3,49.4,50.4,0
1172,F2BS11P3,50.6,51.6,0
1173,F2BS11P3,51.8,52.8,0
1174,F2BS11P3,53.0,54.0,0
1175,F2BS11P3,54.2,55.2,0
1176,F2BS11P3,55.4,56.4,0
1177,F2BS11P3,56.6,57.6,0
1178,M2BS24P2,0.2,1.2,0
1179,M2BS24P2,1.4,2.4,0
1180,M2BS24P2,2.6,3.6,0
1181,M2BS24P2,3.8,4.8,1
1182,M2BS24P2,5.0,6.0,0
1183,M2BS24P2,6.2,7.2,1
1184,M2BS24P2,7.4,8.4,1
1185,M2BS24P2,8.6,9.6,0
1186,M2BS02P3,0.2,1.2,0
1187,M2BS02P3,1.4,2.4,0
1188,M2BS02P3,2.6,3.6,0
1189,M2BS02P3,3.8,4.8,1
1190,M2BS02P3,5.0,6.0,0
1191,M2BS02P3,6.2,7.2,1
1192,M2BS02P3,7.4,8.4,1
1193,M2BS02P3,8.6,9.6,0
1194,M2BS02P3,9.8,10.8,1
1195,M2BS02P3,11.0,12.0,0
1196,M2BS02P3,12.2,13.2,1
1197,M2BS11P9,0.2,1.2,0
1198,M2BS11P9,1.4,2.4,0
1199,M2BS11P9,2.6,3.6,0
1200,M2BS11P9,3.8,4.8,1
1201,M2BS11P9,5.0,6.0,0
1202,M2BS11P9,6.2,7.2,1
1203,M2BS11P9,7.4,8.4,1
1204,M2BS11P9,8.6,9.6,0
1205,M2BS11P9,9.8,10.8,1
1206,M2BS11P9,11.0,12.0,0
1207,M2BS11P9,12.2,13.2,1
1208,M2BS11P9,13.4,14.4,1
1209,M2BS11P9,14.6,15.6,0
1210,M2BS11P9,15.8,16.8,0
1211,M2BS11P9,17.0,18.0,1
1212,M2BS11P9,18.2,19.2,1
1213,M2BS11P9,19.4,20.4,0
1214,M2BS11P9,20.6,21.6,1
1215,M2BS11P9,21.8,22.8,0
1216,M2BS11P9,23.0,24.0,0
1217,M2BS11P9,24.2,25.2,0
1218,F2BS11P1,0.2,1.2,0
1219,F2BS11P1,1.4,2.4,0
1220,F2BS11P1,2.6,3.6,0
1221,F2BS11P1,3.8,4.8,1
1222,F2BS11P1,5.0,6.0,0
1223,F2BS11P1,6.2,7.2,1
1224,F2BS11P1,7.4,8.4,1
1225,F2BS11P1,8.6,9.6,0
1226,F2BS11P1,9.8,10.8,1
1227,F2BS11P1,11.0,12.0,0
1228,F2BS11P1,12.2,13.2,1
1229,F2BS11P1,13.4,14.4,1
1230,F2BS11P1,14.6,15.6,0
1231,F2BS11P1,15.8,16.8,0
1232,F2BS11P1,17.0,18.0,1
1233,F2BS11P1,18.2,19.2,1
1234,F2BS11P1,19.4,20.4,0
1235,F2BS11P1,20.6,21.6,1
1236,F2BS11P1,21.8,22.8,0
1237,F2BS11P1,23.0,24.0,0
1238,F2BS11P1,24.2,25.2,0
1239,F2BS11P1,25.4,26.4,1
1240,F2BS11P1,26.6,27.6,0
1241,F2BS11P1,27.8,28.8,1
1242,F2BS11P1,29.0,30.0,0
1243,F2BS11P1,30.2,31.2,0
1244,F2BS11P1,31.4,32.4,1
1245,F2BS11P1,32.6,33.6,1
1246,F2BS11P1,33.8,34.8,0
1247,F2BS11P1,35.0,36.0,0
1248,F2BS11P1,36.2,37.2,0
1249,F2BS11P1,37.4,38.4,0
1250,M2BRRLP1,0.2,1.2,0
1251,M2BRRLP1,1.4,2.4,0
1252,M2BRRLP1,2.6,3.6,0
1253,M2BRRLP1,3.8,4.8,1
1254,M2BRRLP1,5.0,6.0,0
1255,M2BRRLP1,6.2,7.2,1
1256,M2BRRLP1,7.4,8.4,1
1257,M2BRRLP1,8.6,9.6,0
1258,M2BRRLP1,9.8,10.8,1
1259,M2BRRLP1,11.0,12.0,0
1260,M2BRRLP1,12.2,13.2,1
1261,M2BRRLP1,13.4,14.4,1
1262,M1BS13P3,0.2,1.2,0
1263,M1BS13P3,1.4,2.4,0
1264,M1BS13P3,2.6,3.6,0
1265,M1BS13P3,3.8,4.8,1
1266,M1BS13P3,5.0,6.0,0
1267,M1BS13P3,6.2,7.2,1
1268,M1BS13P3,7.4,8.4,1
1269,M1BS13P3,8.6,9.6,0
1270,M1BS13P3,9.8,10.8,1
1271,M1BS13P3,11.0,12.0,0
1272,M1BS13P3,12.2,13.2,1
1273,M1BS13P3,13.4,14.4,1
1274,M1BS13P3,14.6,15.6,0
1275,M1BS13P3,15.8,16.8,0
1276,M1BS13P3,17.0,18.0,1
1277,M1BS13P3,18.2,19.2,1
1278,M1BS28PC,0.2,1.2,0
1279,M1BS28PC,1.4,2.4,0
1280,M1BS28PC,2.6,3.6,0
1281,M1BS28PC,3.8,4.8,1
1282,M1BS28PC,5.0,6.0,0
1283,M1BS28PC,6.2,7.2,1
1284,M1BS28PC,7.4,8.4,1
1285,M1BS28PC,8.6,9.6,0
1286,M1BS28PC,9.8,10.8,1
1287,M1BS28PC,11.0,12.0,0
1288,M1BS28PC,12.2,13.2,1
1289,M1BS28PC,13.4,14.4,1
1290,M1BS28PC,14.6,15.6,0
1291,M1BS28PC,15.8,16.8,0
1292,M1BS28PC,17.0,18.0,1
1293,M1BS28PC,18.2,19.2,1
1294,M1BS28PC,19.4,20.4,0
1295,M1BS28PC,20.6,21.6,1
1296,F1AS14P2,0.2,1.2,0
1297,F1AS14P2,1.4,2.4,0
1298,F1AS14P2,2.6,3.6,0
1299,F1AS14P2,3.8,4.8,1
1300,F1AS14P2,5.0,6.0,0
1301,F1AS14P2,6.2,7.2,1
1302,F1AS14P2,7.4,8.4,1
1303,F1AS14P2,8.6,9.6,0
1304,F1AS14P2,9.8,10.8,1
1305,F1AS14P2,11.0,12.0,0
1306,F1AS14P2,12.2,13.2,1
1307,F1AS14P2,13.4,14.4,1
1308,F1AS14P2,14.6,15.6,0
1309,F1AS14P2,15.8,16.8,0
1310,F1AS14P2,17.0,18.0,1
1311,F1AS14P2,18.2,19.2,1
1312,M1BS28P5,0.2,1.2,0
1313,M1BS28P5,1.4,2.4,0
1314,M1BS28P5,2.6,3.6,0
1315,F1AS32P1,0.2,1.2,0
1316,F2BS13P3,0.2,1.2,0
1317,F2BS13P3,1.4,2.4,0
1318,F2BS13P3,2.6,3.6,0
1319,F2BS13P3,3.8,4.8,1
1320,F2BS13P3,5.0,6.0,0
1321,F2BS13P3,6.2,7.2,1
1322,F2BS13P3,7.4,8.4,1
1323,F2BS13P3,8.6,9.6,0
1324,F2BS13P3,9.8,10.8,1
1325,F2BS13P3,11.0,12.0,0
1326,F2BS13P3,12.2,13.2,1
1327,F2BS13P3,13.4,14.4,1
1328,F2BS13P3,14.6,15.6,0
1329,F2BS13P3,15.8,16.8,0
1330,F2BS13P3,17.0,18.0,1
1331,F2BS13P3,18.2,19.2,1
1332,F2BS13P3,19.4,20.4,0
1333,F2BS13P3,20.6,21.6,1
1334,F2BS13P3,21.8,22.8,0
1335,F2BS13P3,23.0,24.0,0
1336,F2BS13P3,24.2,25.2,0
1337,F2BS13P3,25.4,26.4,1
1338,F2BS13P3,26.6,27.6,0
1339,F2BS13P3,27.8,28.8,1
1340,F2BS13P3,29.0,30.0,0
1341,F2BS13P3,30.2,31.2,0
1342,F2BS13P3,31.4,32.4,1
1343,F2BS13P3,32.6,33.6,1
1344,F2BS13P3,33.8,34.8,0
1345,F2BS13P3,35.0,36.0,0
1346,M2BS26P2,0.2,1.2,0
1347,M2BS26P2,1.4,2.4,0
1348,M2BS26P2,2.6,3.6,0
1349,M2BS26P2,3.8,4.8,1
1350,M2BS26P2,5.0,6.0,0
1351,M2BS26P2,6.2,7.2,1
1352,M2BS26P2,7.4,8.4,1
1353,M2BS26P2,8.6,9.6,0
1354,M2BS26P2,9.8,10.8,1
1355,M2BS26P2,11.0,12.0,0
1356,M2BS26P2,12.2,13.2,1
1357,M2BS26P2,13.4,14.4,1
1358,M2BS26P2,14.6,15.6,0
1359,M2BS26P2,15.8,16.8,0
1360,M1BS37P2,0.2,1.2,0
1361,M1BS37P2,1.4,2.4,0
1362,M1BS37P2,2.6,3.6,0
1363,M1BS37P2,3.8,4.8,1
1364,M1BS37P2,5.0,6.0,0
1365,M1BS37P2,6.2,7.2,1
1366,M1BS37P2,7.4,8.4,1
1367,M1BS37P2,8.6,9.6,0
1368,M1BS37P2,9.8,10.8,1
1369,M1BS37P2,11.0,12.0,0
1370,M1BS37P2,12.2,13.2,1
1371,M1BS37P2,13.4,14.4,1
